Country,Year,Value
Romania,2010,2.74
Romania,2011,2.55
Romania,2012,3.21
Romania,2013,3.72
Romania,2014,3.21
Romania,2015,0.4
Romania,2016,0.5
Romania,2017,0.73
Romania,2018,1.47
Romania,2019,1.81
Romania,2020,1.65
Romania,2021,2.06
Romania,2022,2.36
Scotland (NUTS 2021),2008,71.15
Scotland (NUTS 2021),2009,76.02
Scotland (NUTS 2021),2010,80.72
Scotland (NUTS 2021),2011,95.61
Scotland (NUTS 2021),2012,101.05
Scotland (NUTS 2021),2013,66.22
Scotland (NUTS 2021),2014,71.78
Scotland (NUTS 2021),2015,76.17
Scotland (NUTS 2021),2016,81.91
Scotland (NUTS 2021),2017,91.33
Scotland (NUTS 2021),2018,96.67
Scotland (NUTS 2021),2019,:
Scotland (NUTS 2021),2020,:
Scotland (NUTS 2021),2021,:
Scotland (NUTS 2021),2022,:
Serbia,2008,3.76
Serbia,2009,4.1
Serbia,2010,5.21
Serbia,2011,5.21
Serbia,2012,4.3
Serbia,2013,1.68
Serbia,2014,2.17
Serbia,2015,1.88
Serbia,2016,2.52
Serbia,2017,2.87
Serbia,2018,4.83
Serbia,2019,6.36
Serbia,2020,5.67
Serbia,2021,7.95
Serbia,2022,5.53
Slovakia,2008,:
Slovakia,2009,:
Slovakia,2010,:
Slovakia,2011,:
Slovakia,2012,:
Slovakia,2013,1.26
Slovakia,2014,1
Slovakia,2015,1.38
Slovakia,2016,1.09
Slovakia,2017,1.6
Slovakia,2018,1.4
Slovakia,2019,1.43
Slovakia,2020,1.08
Slovakia,2021,1.32
Slovakia,2022,1.62
Slovenia,2008,4.08
Slovenia,2009,4.42
Slovenia,2010,4.35
Slovenia,2011,2.39
Slovenia,2012,3.01
Slovenia,2013,3.25
Slovenia,2014,3.05
Slovenia,2015,2.13
Slovenia,2016,3.15
Slovenia,2017,3.15
Slovenia,2018,2.37
Slovenia,2019,2.84
Slovenia,2020,3.29
Slovenia,2021,3.03
Slovenia,2022,3.37
Spain,2008,18.5
Spain,2009,16.59
Spain,2010,18.02
Spain,2011,17.95
Spain,2012,16.51
Spain,2013,16.32
Spain,2014,17.69
Spain,2015,13.49
Spain,2016,16.1
Spain,2017,17.36
Spain,2018,21.24
Spain,2019,23.77
Spain,2020,20.1
Spain,2021,26.95
Spain,2022,29.36
Sweden,2008,99.72
Sweden,2009,103.12
Sweden,2010,107.68
Sweden,2011,106.59
Sweden,2012,107.83
Sweden,2013,92.86
Sweden,2014,105.89
Sweden,2015,95.61
Sweden,2016,111.32
Sweden,2017,115.11
Sweden,2018,111.57
Sweden,2019,108.91
Sweden,2020,112
Sweden,2021,121.74
Sweden,2022,108.16
Switzerland,2008,:
Switzerland,2009,30.14
Switzerland,2010,25.03
Switzerland,2011,28.76
Switzerland,2012,25.29
Switzerland,2013,26.43
Switzerland,2014,26.92
Switzerland,2015,26.44
Switzerland,2016,25.87
Switzerland,2017,37.25
Switzerland,2018,7.84
Switzerland,2019,7.33
Switzerland,2020,7.94
Switzerland,2021,8.3
Switzerland,2022,8.61
Türkiye,2008,:
Türkiye,2009,:
Türkiye,2010,:
Türkiye,2011,:
Türkiye,2012,:
Türkiye,2013,:
Türkiye,2014,:
Türkiye,2015,:
Türkiye,2016,7.02
Türkiye,2017,7.92
Türkiye,2018,9.31
Türkiye,2019,10.34
Türkiye,2020,9.32
Türkiye,2021,10.82
Türkiye,2022,11.43
