Country,Year,Value
Estonia,2016,:
Estonia,2017,22.12
Estonia,2018,28.5
Estonia,2019,5.43
Estonia,2020,6.09
Estonia,2021,6.54
Estonia,2022,12.39
Finland,2008,:
Finland,2009,:
Finland,2010,:
Finland,2011,:
Finland,2012,:
Finland,2013,:
Finland,2014,:
Finland,2015,:
Finland,2016,66.83
Finland,2017,64.78
Finland,2018,69.76
Finland,2019,71.77
Finland,2020,73.14
Finland,2021,66.86
Finland,2022,66.18
France,2008,:
France,2009,:
France,2010,:
France,2011,:
France,2012,:
France,2013,:
France,2014,:
France,2015,:
France,2016,3.01
France,2017,2.94
France,2018,3.52
France,2019,3.57
France,2020,3.4
France,2021,4.04
France,2022,3.69
Germany,2008,:
Germany,2009,:
Germany,2010,:
Germany,2011,:
Germany,2012,:
Germany,2013,:
Germany,2014,:
Germany,2015,:
Germany,2016,7.91
Germany,2017,4.67
Germany,2018,4.8
Germany,2019,5
Germany,2020,5.01
Germany,2021,6.15
Germany,2022,5.92
Greece,2008,:
Greece,2009,:
Greece,2010,:
Greece,2011,:
Greece,2012,:
Greece,2013,:
Greece,2014,:
Greece,2015,:
Greece,2016,:
Greece,2017,8.38
Greece,2018,6.13
Greece,2019,5.73
Greece,2020,5.66
Greece,2021,7.09
Greece,2022,6.23
Hungary,2008,:
Hungary,2009,:
Hungary,2010,:
Hungary,2011,:
Hungary,2012,:
Hungary,2013,:
Hungary,2014,:
Hungary,2015,:
Hungary,2016,11.85
Hungary,2017,13.07
Hungary,2018,22.89
Hungary,2019,18.48
Hungary,2020,24.33
Hungary,2021,66.96
Hungary,2022,11.47
Iceland,2008,:
Iceland,2009,:
Iceland,2010,:
Iceland,2011,:
Iceland,2012,:
Iceland,2013,:
Iceland,2014,:
Iceland,2015,:
Iceland,2016,:
Iceland,2017,:
Iceland,2018,:
Iceland,2019,:
Iceland,2020,:
Iceland,2021,:
Iceland,2022,:
Ireland,2008,:
Ireland,2009,:
Ireland,2010,:
Ireland,2011,:
Ireland,2012,:
Ireland,2013,:
Ireland,2014,:
Ireland,2015,:
Ireland,2016,:
Ireland,2017,0.08
Ireland,2018,0.12
Ireland,2019,0.1
Ireland,2020,0.14
Ireland,2021,0.16
Ireland,2022,0.08
Italy,2008,:
Italy,2009,:
Italy,2010,:
Italy,2011,:
Italy,2012,:
Italy,2013,:
Italy,2014,:
Italy,2015,:
Italy,2016,35.12
Italy,2017,5.9
Italy,2018,5.57
Italy,2019,5.8
Italy,2020,6.32
Italy,2021,6.49
Italy,2022,6.22
Kosovo*,2008,:
Kosovo*,2009,:
Kosovo*,2010,:
Kosovo*,2011,:
Kosovo*,2012,:
Kosovo*,2013,:
Kosovo*,2014,:
Kosovo*,2015,:
Kosovo*,2016,14.68
Kosovo*,2017,:
Kosovo*,2018,:
Kosovo*,2019,:
Kosovo*,2020,:
Kosovo*,2021,:
Kosovo*,2022,:
Latvia,2008,:
Latvia,2009,:
Latvia,2010,:
Latvia,2011,:
Latvia,2012,:
Latvia,2013,:
Latvia,2014,:
Latvia,2015,:
Latvia,2016,14.58
Latvia,2017,9.49
Latvia,2018,12.51
Latvia,2019,18.44
Latvia,2020,9.54
Latvia,2021,10.83
Latvia,2022,10.4
Liechtenstein,2008,:
Liechtenstein,2009,:
Liechtenstein,2010,:
Liechtenstein,2011,:
Liechtenstein,2012,:
Liechtenstein,2013,:
Liechtenstein,2014,:
Liechtenstein,2015,:
Liechtenstein,2016,10.63
Liechtenstein,2017,15.87
Liechtenstein,2018,36.73
Liechtenstein,2019,28.66
Liechtenstein,2020,25.81
Liechtenstein,2021,35.85
Liechtenstein,2022,27.98
Lithuania,2008,:
Lithuania,2009,:
Lithuania,2010,:
Lithuania,2011,:
Lithuania,2012,:
Lithuania,2013,:
Lithuania,2014,:
Lithuania,2015,:
Lithuania,2016,26.35
Lithuania,2017,26.3
Lithuania,2018,19.76
Lithuania,2019,17.72
Lithuania,2020,19.72
Lithuania,2021,22.32
Lithuania,2022,18.71
Luxembourg,2008,:
Luxembourg,2009,:
Luxembourg,2010,:
Luxembourg,2011,:
Luxembourg,2012,:
Luxembourg,2013,:
Luxembourg,2014,:
Luxembourg,2015,:
Luxembourg,2016,0.87
Luxembourg,2017,0.17
Luxembourg,2018,0.5
Luxembourg,2019,0.16
Luxembourg,2020,0.8
Luxembourg,2021,0.63
Luxembourg,2022,0
Malta,2008,:
Malta,2009,:
Malta,2010,:
Malta,2011,:
Malta,2012,:
Malta,2013,:
Malta,2014,:
Malta,2015,:
Malta,2016,1.11
Malta,2017,0.65
Malta,2018,1.68
Malta,2019,0.81
Malta,2020,3.11
Malta,2021,5.04
Malta,2022,4.41
Montenegro,2008,:
Montenegro,2009,:
Montenegro,2010,:
Montenegro,2011,:
Montenegro,2012,:
Montenegro,2013,:
Montenegro,2014,:
Montenegro,2015,:
Montenegro,2016,12.86
Montenegro,2017,12.21
Montenegro,2018,38.88
Montenegro,2019,27.64
Montenegro,2020,24.76
Montenegro,2021,28.68
Montenegro,2022,54.4
Netherlands,2008,:
Netherlands,2009,:
Netherlands,2010,:
Netherlands,2011,:
Netherlands,2012,:
Netherlands,2013,:
Netherlands,2014,:
Netherlands,2015,:
Netherlands,2016,40.67
Netherlands,2017,39.46
Netherlands,2018,38.59
Netherlands,2019,38.22
Netherlands,2020,33.84
Netherlands,2021,30.24
Netherlands,2022,30.78
North Macedonia,2008,:
North Macedonia,2009,:
North Macedonia,2010,:
North Macedonia,2011,:
North Macedonia,2012,:
North Macedonia,2013,:
North Macedonia,2014,:
North Macedonia,2015,:
North Macedonia,2016,:
North Macedonia,2017,:
North Macedonia,2018,:
North Macedonia,2019,0.34
North Macedonia,2020,0.29
North Macedonia,2021,0.34
North Macedonia,2022,0.87
Northern Ireland (UK) (NUTS 2021),2008,:
Northern Ireland (UK) (NUTS 2021),2009,:
Northern Ireland (UK) (NUTS 2021),2010,:
Northern Ireland (UK) (NUTS 2021),2011,:
Northern Ireland (UK) (NUTS 2021),2012,:
Northern Ireland (UK) (NUTS 2021),2013,:
Northern Ireland (UK) (NUTS 2021),2014,:
Northern Ireland (UK) (NUTS 2021),2015,:
Northern Ireland (UK) (NUTS 2021),2016,:
Northern Ireland (UK) (NUTS 2021),2017,:
Northern Ireland (UK) (NUTS 2021),2018,:
Northern Ireland (UK) (NUTS 2021),2019,:
Northern Ireland (UK) (NUTS 2021),2020,:
Northern Ireland (UK) (NUTS 2021),2021,:
Northern Ireland (UK) (NUTS 2021),2022,:
Norway,2008,:
Norway,2009,:
Norway,2010,:
Norway,2011,:
Norway,2012,:
Norway,2013,:
Norway,2014,:
Norway,2015,:
Norway,2016,0.88
Norway,2017,1.56
Norway,2018,0.68
Norway,2019,0.88
Norway,2020,0.75
Norway,2021,0.57
Norway,2022,0.76
Poland,2008,:
Poland,2009,:
Poland,2010,:
Poland,2011,:
Poland,2012,:
Poland,2013,:
Poland,2014,:
Poland,2015,:
Poland,2016,18.68
Poland,2017,19.53
Poland,2018,26.43
Poland,2019,16.44
Poland,2020,19.77
Poland,2021,16.14
Poland,2022,14.27
Portugal,2008,:
Portugal,2009,:
Portugal,2010,:
Portugal,2011,:
Portugal,2012,:
Portugal,2013,:
Portugal,2014,:
Portugal,2015,:
Portugal,2016,1.47
Portugal,2017,1.71
Portugal,2018,1.61
Portugal,2019,1.65
Portugal,2020,1.5
Portugal,2021,2.06
Portugal,2022,1.69
Romania,2008,:
Romania,2009,:
Romania,2010,:
Romania,2011,:
Romania,2012,:
Romania,2013,:
Romania,2014,:
Romania,2015,:
Romania,2016,7.09
Romania,2017,27.67
Romania,2018,22.42
Romania,2019,21.07
Romania,2020,17.66
Romania,2021,20.92
Romania,2022,20.66
Scotland (NUTS 2021),2008,:
Scotland (NUTS 2021),2009,:
Scotland (NUTS 2021),2010,:
Scotland (NUTS 2021),2011,:
Scotland (NUTS 2021),2012,:
Scotland (NUTS 2021),2013,:
Scotland (NUTS 2021),2014,:
Scotland (NUTS 2021),2015,:
Scotland (NUTS 2021),2016,:
Scotland (NUTS 2021),2017,:
Scotland (NUTS 2021),2018,:
Scotland (NUTS 2021),2019,:
Scotland (NUTS 2021),2020,:
Scotland (NUTS 2021),2021,:
Scotland (NUTS 2021),2022,:
Serbia,2008,:
Serbia,2009,:
Serbia,2010,:
Serbia,2011,:
Serbia,2012,:
Serbia,2013,:
Serbia,2014,:
Serbia,2015,:
Serbia,2016,19.05
Serbia,2017,21.31
Serbia,2018,16.84
Serbia,2019,15.12
Serbia,2020,10.77
Serbia,2021,17.04
Serbia,2022,14.46
Slovakia,2008,:
Slovakia,2009,:
Slovakia,2010,:
Slovakia,2011,:
Slovakia,2012,:
Slovakia,2013,:
Slovakia,2014,:
Slovakia,2015,:
Slovakia,2016,1.94
Slovakia,2017,3.07
Slovakia,2018,2.77
Slovakia,2019,2.5
Slovakia,2020,2.4
Slovakia,2021,3.41
Slovakia,2022,2.52
Slovenia,2008,:
Slovenia,2009,:
Slovenia,2010,:
Slovenia,2011,:
Slovenia,2012,:
Slovenia,2013,:
Slovenia,2014,:
Slovenia,2015,:
Slovenia,2016,56.15
Slovenia,2017,47
Slovenia,2018,10.31
Slovenia,2019,10.52
Slovenia,2020,14.89
Slovenia,2021,11.76
Slovenia,2022,29.57
Spain,2008,:
Spain,2009,:
Spain,2010,:
Spain,2011,:
Spain,2012,:
Spain,2013,:
Spain,2014,:
Spain,2015,:
Spain,2016,2.46
Spain,2017,2.42
Spain,2018,2.09
Spain,2019,1.88
Spain,2020,1.61
Spain,2021,2.18
Spain,2022,2.94
Sweden,2008,:
Sweden,2009,:
Sweden,2010,:
Sweden,2011,:
Sweden,2012,:
Sweden,2013,:
Sweden,2014,:
Sweden,2015,:
Sweden,2016,213.55
Sweden,2017,211.05
Sweden,2018,207.81
Sweden,2019,201.53
Sweden,2020,191.63
Sweden,2021,205.03
Sweden,2022,186.47
Switzerland,2008,:
Switzerland,2009,:
Switzerland,2010,:
Switzerland,2011,:
Switzerland,2012,:
Switzerland,2013,:
Switzerland,2014,:
Switzerland,2015,:
Switzerland,2016,45.02
Switzerland,2017,40.25
Switzerland,2018,0.22
Switzerland,2019,0.16
Switzerland,2020,0.24
Switzerland,2021,0.69
Switzerland,2022,0.65
Türkiye,2008,:
Türkiye,2009,:
Türkiye,2010,:
Türkiye,2011,:
Türkiye,2012,:
Türkiye,2013,:
Türkiye,2014,:
Türkiye,2015,:
Türkiye,2016,6.3
Türkiye,2017,:
Türkiye,2018,:
Türkiye,2019,:
Türkiye,2020,:
Türkiye,2021,:
Türkiye,2022,:
