Country,Year,Value
Latvia,2013,3.41
Latvia,2014,3.85
Latvia,2015,4.08
Latvia,2016,5.64
Latvia,2017,5.59
Latvia,2018,5.22
Latvia,2019,4.74
Latvia,2020,4.88
Latvia,2021,5.18
Latvia,2022,4.05
Liechtenstein,2008,2.83
Liechtenstein,2009,0.0
Liechtenstein,2010,2.79
Liechtenstein,2011,0
Liechtenstein,2012,0
Liechtenstein,2013,0
Liechtenstein,2014,2.69
Liechtenstein,2015,0
Liechtenstein,2016,0
Liechtenstein,2017,2.64
Liechtenstein,2018,2.62
Liechtenstein,2019,0
Liechtenstein,2020,2.58
Liechtenstein,2021,:
Liechtenstein,2022,0
Lithuania,2008,8.9
Lithuania,2009,7.54
Lithuania,2010,6.33
Lithuania,2011,6.19
Lithuania,2012,6.03
Lithuania,2013,5.79
Lithuania,2014,5.27
Lithuania,2015,5.75
Lithuania,2016,4.92
Lithuania,2017,3.97
Lithuania,2018,3.45
Lithuania,2019,3.01
Lithuania,2020,3.54
Lithuania,2021,2.5
Lithuania,2022,2.21
Luxembourg,2008,1.45
Luxembourg,2009,1.01
Luxembourg,2010,1.59
Luxembourg,2011,0.78
Luxembourg,2012,0.57
Luxembourg,2013,0.37
Luxembourg,2014,0.73
Luxembourg,2015,0.89
Luxembourg,2016,0.87
Luxembourg,2017,0.34
Luxembourg,2018,0.5
Luxembourg,2019,0.65
Luxembourg,2020,0.32
Luxembourg,2021,0.47
Luxembourg,2022,1.39
Malta,2008,1.47
Malta,2009,0.97
Malta,2010,0.97
Malta,2011,0.72
Malta,2012,2.39
Malta,2013,1.42
Malta,2014,1.41
Malta,2015,0.93
Malta,2016,1.11
Malta,2017,1.96
Malta,2018,1.26
Malta,2019,0.81
Malta,2020,1.17
Malta,2021,0.39
Malta,2022,1.54
Montenegro,2008,3.57
Montenegro,2009,1.62
Montenegro,2010,2.1
Montenegro,2011,3.07
Montenegro,2012,2.42
Montenegro,2013,1.45
Montenegro,2014,3.06
Montenegro,2015,2.73
Montenegro,2016,3.86
Montenegro,2017,1.77
Montenegro,2018,2.09
Montenegro,2019,3.38
Montenegro,2020,2.57
Montenegro,2021,2.26
Montenegro,2022,1.13
Netherlands,2008,0.91
Netherlands,2009,0.93
Netherlands,2010,:
Netherlands,2011,:
Netherlands,2012,:
Netherlands,2013,0.88
Netherlands,2014,0.86
Netherlands,2015,0.71
Netherlands,2016,0.64
Netherlands,2017,0.92
Netherlands,2018,0.69
Netherlands,2019,0.72
Netherlands,2020,0.7
Netherlands,2021,0.72
Netherlands,2022,0.81
North Macedonia,2008,1.71
North Macedonia,2009,1.71
North Macedonia,2010,1.9
North Macedonia,2011,1.31
North Macedonia,2012,1.36
North Macedonia,2013,0.97
North Macedonia,2014,1.21
North Macedonia,2015,1.01
North Macedonia,2016,0.82
North Macedonia,2017,1.21
North Macedonia,2018,:
North Macedonia,2019,1.06
North Macedonia,2020,0.48
North Macedonia,2021,0.63
North Macedonia,2022,0.98
Northern Ireland (UK) (NUTS 2021),2008,1.36
Northern Ireland (UK) (NUTS 2021),2009,1.62
Northern Ireland (UK) (NUTS 2021),2010,1.28
Northern Ireland (UK) (NUTS 2021),2011,1.27
Northern Ireland (UK) (NUTS 2021),2012,1.15
Northern Ireland (UK) (NUTS 2021),2013,1.09
Northern Ireland (UK) (NUTS 2021),2014,0.93
Northern Ireland (UK) (NUTS 2021),2015,1.3
Northern Ireland (UK) (NUTS 2021),2016,0.97
Northern Ireland (UK) (NUTS 2021),2017,1.29
Northern Ireland (UK) (NUTS 2021),2018,1.23
Northern Ireland (UK) (NUTS 2021),2019,:
Northern Ireland (UK) (NUTS 2021),2020,:
Northern Ireland (UK) (NUTS 2021),2021,:
Northern Ireland (UK) (NUTS 2021),2022,:
Norway,2008,0.72
Norway,2009,0.6
Norway,2010,0.6
Norway,2011,2.26
Norway,2012,0.54
Norway,2013,0.93
Norway,2014,0.57
Norway,2015,0.46
Norway,2016,0.52
Norway,2017,0.53
Norway,2018,0.47
Norway,2019,0.53
Norway,2020,0.58
Norway,2021,0.54
Norway,2022,0.55
Poland,2008,1.21
Poland,2009,1.29
Poland,2010,1.15
Poland,2011,1.18
Poland,2012,0.99
Poland,2013,0.78
Poland,2014,0.74
Poland,2015,0.76
Poland,2016,0.67
Poland,2017,0.73
Poland,2018,0.7
Poland,2019,0.54
Poland,2020,0.69
Poland,2021,0.7
Poland,2022,0.69
Portugal,2008,1.17
Portugal,2009,1.23
Portugal,2010,1.17
Portugal,2011,1.08
Portugal,2012,1.16
Portugal,2013,1.37
Portugal,2014,0.88
Portugal,2015,0.96
Portugal,2016,0.64
Portugal,2017,0.74
Portugal,2018,0.79
Portugal,2019,0.71
Portugal,2020,0.79
Portugal,2021,0.8
Portugal,2022,0.72
Romania,2008,2.28
Romania,2009,1.94
Romania,2010,1.88
Romania,2011,1.56
Romania,2012,1.88
Romania,2013,1.68
Romania,2014,1.49
Romania,2015,1.46
Romania,2016,1.25
Romania,2017,1.3
Romania,2018,1.37
Romania,2019,1.31
Romania,2020,1.32
Romania,2021,0.99
Romania,2022,0.91
Scotland (NUTS 2021),2008,1.83
Scotland (NUTS 2021),2009,1.61
Scotland (NUTS 2021),2010,1.91
Scotland (NUTS 2021),2011,1.76
Scotland (NUTS 2021),2012,1.19
Scotland (NUTS 2021),2013,1.15
Scotland (NUTS 2021),2014,1.16
Scotland (NUTS 2021),2015,1.1
Scotland (NUTS 2021),2016,1.15
Scotland (NUTS 2021),2017,1.09
Scotland (NUTS 2021),2018,1.1
Scotland (NUTS 2021),2019,:
Scotland (NUTS 2021),2020,:
Scotland (NUTS 2021),2021,:
Scotland (NUTS 2021),2022,:
Serbia,2008,1.74
Serbia,2009,1.85
Serbia,2010,1.56
Serbia,2011,1.57
Serbia,2012,1.44
Serbia,2013,1.84
Serbia,2014,1.6
Serbia,2015,1.35
Serbia,2016,1.5
Serbia,2017,1.12
Serbia,2018,1.49
Serbia,2019,1.15
Serbia,2020,1.1
Serbia,2021,1.06
Serbia,2022,1.03
Slovakia,2008,1.75
Slovakia,2009,1.56
Slovakia,2010,1.65
Slovakia,2011,1.78
Slovakia,2012,1.39
Slovakia,2013,1.44
Slovakia,2014,1.33
Slovakia,2015,0.89
Slovakia,2016,1.11
Slovakia,2017,1.47
Slovakia,2018,1.23
Slovakia,2019,1.39
Slovakia,2020,1.15
Slovakia,2021,1.01
Slovakia,2022,0.77
Slovenia,2008,0.55
Slovenia,2009,0.64
Slovenia,2010,0.54
Slovenia,2011,0.83
Slovenia,2012,0.68
Slovenia,2013,0.58
Slovenia,2014,0.82
Slovenia,2015,0.97
Slovenia,2016,0.48
Slovenia,2017,0.92
Slovenia,2018,0.44
Slovenia,2019,0.67
Slovenia,2020,0.52
Slovenia,2021,0.43
Slovenia,2022,0.62
Spain,2008,0.89
Spain,2009,0.89
Spain,2010,0.86
Spain,2011,0.82
Spain,2012,0.78
Spain,2013,0.65
Spain,2014,0.69
Spain,2015,0.65
Spain,2016,0.63
Spain,2017,0.66
Spain,2018,0.62
Spain,2019,0.71
Spain,2020,0.63
Spain,2021,0.61
Spain,2022,0.69
Sweden,2008,0.89
Sweden,2009,1.0
Sweden,2010,0.97
Sweden,2011,0.86
Sweden,2012,0.72
Sweden,2013,0.91
Sweden,2014,0.9
Sweden,2015,1.15
Sweden,2016,1.08
Sweden,2017,1.13
Sweden,2018,1.07
Sweden,2019,1.09
Sweden,2020,1.2
Sweden,2021,1.09
Sweden,2022,1.11
Switzerland,2008,0.71
Switzerland,2009,0.66
Switzerland,2010,0.68
Switzerland,2011,0.58
Switzerland,2012,0.57
Switzerland,2013,0.71
Switzerland,2014,0.5
Switzerland,2015,0.69
Switzerland,2016,0.54
Switzerland,2017,0.53
Switzerland,2018,0.59
Switzerland,2019,0.54
Switzerland,2020,0.55
Switzerland,2021,0.48
Switzerland,2022,0.48
Türkiye,2008,:
Türkiye,2009,2.92
Türkiye,2010,2.43
Türkiye,2011,2.29
Türkiye,2012,2.42
Türkiye,2013,:
Türkiye,2014,:
Türkiye,2015,:
Türkiye,2016,:
Türkiye,2017,:
Türkiye,2018,2.43
Türkiye,2019,2.24
Türkiye,2020,2.36
Türkiye,2021,2.35
Türkiye,2022,2.46
