Country,Year,Value
Hungary,2017,0.03
Hungary,2018,0.03
Hungary,2019,0.05
Hungary,2020,0.11
Hungary,2021,0.04
Hungary,2022,0.07
Iceland,2008,:
Iceland,2009,:
Iceland,2010,:
Iceland,2011,:
Iceland,2012,:
Iceland,2013,:
Iceland,2014,:
Iceland,2015,:
Iceland,2016,:
Iceland,2017,:
Iceland,2018,:
Iceland,2019,:
Iceland,2020,:
Iceland,2021,:
Iceland,2022,:
Ireland,2008,1.3
Ireland,2009,1.85
Ireland,2010,1.8
Ireland,2011,1.68
Ireland,2012,1.41
Ireland,2013,1.74
Ireland,2014,1.3
Ireland,2015,1.97
Ireland,2016,1.57
Ireland,2017,1.65
Ireland,2018,1.76
Ireland,2019,1.77
Ireland,2020,2.14
Ireland,2021,2
Ireland,2022,1.8
Italy,2008,0.55
Italy,2009,0.59
Italy,2010,0.59
Italy,2011,0.6
Italy,2012,0.57
Italy,2013,0.54
Italy,2014,0.49
Italy,2015,0.47
Italy,2016,0.32
Italy,2017,0.33
Italy,2018,0.31
Italy,2019,0.21
Italy,2020,0.2
Italy,2021,0.2
Italy,2022,0.24
Kosovo*,2008,2.14
Kosovo*,2009,2.29
Kosovo*,2010,1.95
Kosovo*,2011,1.73
Kosovo*,2012,:
Kosovo*,2013,:
Kosovo*,2014,:
Kosovo*,2015,:
Kosovo*,2016,1.24
Kosovo*,2017,0.9
Kosovo*,2018,0.89
Kosovo*,2019,1.17
Kosovo*,2020,0.84
Kosovo*,2021,:
Kosovo*,2022,:
Latvia,2008,0.14
Latvia,2009,0.42
Latvia,2010,0.38
Latvia,2011,0.34
Latvia,2012,0.05
Latvia,2013,0.89
Latvia,2014,0.85
Latvia,2015,0.86
Latvia,2016,0.41
Latvia,2017,0.21
Latvia,2018,0.52
Latvia,2019,0.68
Latvia,2020,0.63
Latvia,2021,0.32
Latvia,2022,0.53
Liechtenstein,2008,0
Liechtenstein,2009,0
Liechtenstein,2010,0
Liechtenstein,2011,0
Liechtenstein,2012,0
Liechtenstein,2013,0
Liechtenstein,2014,0
Liechtenstein,2015,0
Liechtenstein,2016,0
Liechtenstein,2017,:
Liechtenstein,2018,:
Liechtenstein,2019,0
Liechtenstein,2020,0
Liechtenstein,2021,0
Liechtenstein,2022,0
Lithuania,2008,1.9
Lithuania,2009,1.85
Lithuania,2010,2.2
Lithuania,2011,1.57
Lithuania,2012,2.16
Lithuania,2013,1.55
Lithuania,2014,0
Lithuania,2015,0
Lithuania,2016,0
Lithuania,2017,0
Lithuania,2018,0
Lithuania,2019,0
Lithuania,2020,0.04
Lithuania,2021,0.04
Lithuania,2022,0
Luxembourg,2008,6.82
Luxembourg,2009,8.11
Luxembourg,2010,5.38
Luxembourg,2011,9.18
Luxembourg,2012,10.86
Luxembourg,2013,8.94
Luxembourg,2014,9.46
Luxembourg,2015,9.41
Luxembourg,2016,8.68
Luxembourg,2017,7.79
Luxembourg,2018,5.98
Luxembourg,2019,7.17
Luxembourg,2020,6.71
Luxembourg,2021,5.83
Luxembourg,2022,8.06
Malta,2008,0
Malta,2009,0
Malta,2010,0
Malta,2011,0
Malta,2012,0
Malta,2013,0
Malta,2014,0
Malta,2015,0
Malta,2016,0
Malta,2017,0
Malta,2018,0
Malta,2019,0
Malta,2020,0
Malta,2021,0
Malta,2022,0
Montenegro,2008,0.49
Montenegro,2009,0.49
Montenegro,2010,0.32
Montenegro,2011,0.48
Montenegro,2012,0
Montenegro,2013,0.16
Montenegro,2014,0
Montenegro,2015,0
Montenegro,2016,0.32
Montenegro,2017,0
Montenegro,2018,0
Montenegro,2019,0.32
Montenegro,2020,:
Montenegro,2021,0.32
Montenegro,2022,0.16
Netherlands,2008,4.63
Netherlands,2009,3.79
Netherlands,2010,3.92
Netherlands,2011,3.45
Netherlands,2012,3.59
Netherlands,2013,3.13
Netherlands,2014,2.47
Netherlands,2015,2.57
Netherlands,2016,2.47
Netherlands,2017,2.34
Netherlands,2018,2.47
Netherlands,2019,2.95
Netherlands,2020,2.99
Netherlands,2021,2.6
Netherlands,2022,:
North Macedonia,2008,0.68
North Macedonia,2009,0.78
North Macedonia,2010,0.83
North Macedonia,2011,0.68
North Macedonia,2012,0.92
North Macedonia,2013,0.87
North Macedonia,2014,0.39
North Macedonia,2015,0.53
North Macedonia,2016,0.48
North Macedonia,2017,0.34
North Macedonia,2018,:
North Macedonia,2019,0.72
North Macedonia,2020,0.1
North Macedonia,2021,0.39
North Macedonia,2022,0.38
Northern Ireland (UK) (NUTS 2021),2008,4.69
Northern Ireland (UK) (NUTS 2021),2009,4.59
Northern Ireland (UK) (NUTS 2021),2010,3.11
Northern Ireland (UK) (NUTS 2021),2011,3.65
Northern Ireland (UK) (NUTS 2021),2012,2.47
Northern Ireland (UK) (NUTS 2021),2013,3.23
Northern Ireland (UK) (NUTS 2021),2014,2.39
Northern Ireland (UK) (NUTS 2021),2015,3.52
Northern Ireland (UK) (NUTS 2021),2016,4.36
Northern Ireland (UK) (NUTS 2021),2017,3.59
Northern Ireland (UK) (NUTS 2021),2018,4.37
Northern Ireland (UK) (NUTS 2021),2019,:
Northern Ireland (UK) (NUTS 2021),2020,:
Northern Ireland (UK) (NUTS 2021),2021,:
Northern Ireland (UK) (NUTS 2021),2022,:
Norway,2008,:
Norway,2009,:
Norway,2010,:
Norway,2011,:
Norway,2012,:
Norway,2013,:
Norway,2014,:
Norway,2015,:
Norway,2016,:
Norway,2017,:
Norway,2018,:
Norway,2019,:
Norway,2020,:
Norway,2021,:
Norway,2022,:
Poland,2008,0.1
Poland,2009,0.15
Poland,2010,0.07
Poland,2011,0.03
Poland,2012,0.83
Poland,2013,1.17
Poland,2014,0.77
Poland,2015,0.65
Poland,2016,:
Poland,2017,:
Poland,2018,:
Poland,2019,:
Poland,2020,:
Poland,2021,:
Poland,2022,:
Portugal,2008,4.66
Portugal,2009,5.1
Portugal,2010,4.74
Portugal,2011,4.8
Portugal,2012,3.97
Portugal,2013,4.12
Portugal,2014,3.61
Portugal,2015,3.56
Portugal,2016,2.86
Portugal,2017,2.83
Portugal,2018,2.65
Portugal,2019,3.29
Portugal,2020,2.47
Portugal,2021,2.22
Portugal,2022,2.41
Romania,2008,1.28
Romania,2009,:
Romania,2010,1.5
Romania,2011,1.43
Romania,2012,1.95
Romania,2013,1.55
Romania,2014,1.45
Romania,2015,1.48
Romania,2016,1.75
Romania,2017,1.58
Romania,2018,1.56
Romania,2019,1.82
Romania,2020,1.48
Romania,2021,1.79
Romania,2022,2.13
Scotland (NUTS 2021),2008,6.15
Scotland (NUTS 2021),2009,5.16
Scotland (NUTS 2021),2010,4.96
Scotland (NUTS 2021),2011,4.15
Scotland (NUTS 2021),2012,4.28
Scotland (NUTS 2021),2013,4.76
Scotland (NUTS 2021),2014,4.38
Scotland (NUTS 2021),2015,4.26
Scotland (NUTS 2021),2016,4.28
Scotland (NUTS 2021),2017,4.3
Scotland (NUTS 2021),2018,4.93
Scotland (NUTS 2021),2019,:
Scotland (NUTS 2021),2020,:
Scotland (NUTS 2021),2021,:
Scotland (NUTS 2021),2022,:
Serbia,2008,0.22
Serbia,2009,0.33
Serbia,2010,0.27
Serbia,2011,0.12
Serbia,2012,0.15
Serbia,2013,0.13
Serbia,2014,0.17
Serbia,2015,0.2
Serbia,2016,0.11
Serbia,2017,0.16
Serbia,2018,0.2
Serbia,2019,0.11
Serbia,2020,0.06
Serbia,2021,0.2
Serbia,2022,0.16
Slovakia,2008,0.06
Slovakia,2009,0.11
Slovakia,2010,0.07
Slovakia,2011,0.07
Slovakia,2012,0.13
Slovakia,2013,1.44
Slovakia,2014,1.53
Slovakia,2015,1.57
Slovakia,2016,1.88
Slovakia,2017,1.64
Slovakia,2018,1.69
Slovakia,2019,1.74
Slovakia,2020,0.97
Slovakia,2021,0.99
Slovakia,2022,0.88
Slovenia,2008,0.35
Slovenia,2009,0.1
Slovenia,2010,0.2
Slovenia,2011,0.1
Slovenia,2012,0.19
Slovenia,2013,0.19
Slovenia,2014,0.24
Slovenia,2015,0.15
Slovenia,2016,0.15
Slovenia,2017,0.05
Slovenia,2018,0.29
Slovenia,2019,0.53
Slovenia,2020,0.14
Slovenia,2021,0.19
Slovenia,2022,0.05
Spain,2008,0.52
Spain,2009,0.37
Spain,2010,0.27
Spain,2011,0.24
Spain,2012,0.25
Spain,2013,0.26
Spain,2014,0.21
Spain,2015,0.2
Spain,2016,0.2
Spain,2017,0.15
Spain,2018,0.17
Spain,2019,0.19
Spain,2020,0.16
Spain,2021,0.2
Spain,2022,0.18
Sweden,2008,:
Sweden,2009,:
Sweden,2010,:
Sweden,2011,:
Sweden,2012,:
Sweden,2013,:
Sweden,2014,:
Sweden,2015,:
Sweden,2016,:
Sweden,2017,:
Sweden,2018,:
Sweden,2019,:
Sweden,2020,:
Sweden,2021,:
Sweden,2022,:
Switzerland,2008,0.02
Switzerland,2009,0.05
Switzerland,2010,0
Switzerland,2011,0.05
Switzerland,2012,0.06
Switzerland,2013,0.04
Switzerland,2014,0.01
Switzerland,2015,0.05
Switzerland,2016,0.04
Switzerland,2017,0.04
Switzerland,2018,0.09
Switzerland,2019,0.06
Switzerland,2020,0.07
Switzerland,2021,0.06
Switzerland,2022,0.05
Türkiye,2008,:
Türkiye,2009,17.76
Türkiye,2010,18.72
Türkiye,2011,18.43
Türkiye,2012,17.97
Türkiye,2013,:
Türkiye,2014,:
Türkiye,2015,:
Türkiye,2016,:
Türkiye,2017,:
Türkiye,2018,:
Türkiye,2019,:
Türkiye,2020,:
Türkiye,2021,:
Türkiye,2022,:
