Country,Year,Value
Estonia,2018,7.66
Estonia,2019,14.34
Estonia,2020,1.58
Estonia,2021,1.35
Estonia,2022,1.5
Finland,2008,:
Finland,2009,:
Finland,2010,:
Finland,2011,:
Finland,2012,:
Finland,2013,:
Finland,2014,:
Finland,2015,:
Finland,2016,6.74
Finland,2017,8.59
Finland,2018,7.73
Finland,2019,8.19
Finland,2020,10.75
Finland,2021,12.65
Finland,2022,16.69
France,2008,:
France,2009,:
France,2010,:
France,2011,:
France,2012,:
France,2013,:
France,2014,:
France,2015,:
France,2016,1.67
France,2017,1.83
France,2018,2.27
France,2019,2.55
France,2020,3.12
France,2021,4.01
France,2022,4.26
Germany,2008,:
Germany,2009,:
Germany,2010,:
Germany,2011,:
Germany,2012,:
Germany,2013,:
Germany,2014,:
Germany,2015,:
Germany,2016,14.04
Germany,2017,12.14
Germany,2018,10.45
Germany,2019,11.76
Germany,2020,10.75
Germany,2021,17.78
Germany,2022,27.17
Greece,2008,:
Greece,2009,:
Greece,2010,:
Greece,2011,:
Greece,2012,:
Greece,2013,:
Greece,2014,:
Greece,2015,:
Greece,2016,0.24
Greece,2017,0.27
Greece,2018,0.24
Greece,2019,0.34
Greece,2020,0.35
Greece,2021,0.75
Greece,2022,1.18
Hungary,2008,:
Hungary,2009,:
Hungary,2010,:
Hungary,2011,:
Hungary,2012,:
Hungary,2013,:
Hungary,2014,:
Hungary,2015,:
Hungary,2016,0.52
Hungary,2017,0.89
Hungary,2018,2.46
Hungary,2019,1.92
Hungary,2020,3.08
Hungary,2021,3.61
Hungary,2022,5.5
Iceland,2008,:
Iceland,2009,:
Iceland,2010,:
Iceland,2011,:
Iceland,2012,:
Iceland,2013,:
Iceland,2014,:
Iceland,2015,:
Iceland,2016,:
Iceland,2017,:
Iceland,2018,29.85
Iceland,2019,68.63
Iceland,2020,79.09
Iceland,2021,69.96
Iceland,2022,41.46
Ireland,2008,:
Ireland,2009,:
Ireland,2010,:
Ireland,2011,:
Ireland,2012,:
Ireland,2013,:
Ireland,2014,:
Ireland,2015,:
Ireland,2016,:
Ireland,2017,:
Ireland,2018,:
Ireland,2019,5.18
Ireland,2020,12.57
Ireland,2021,16.64
Ireland,2022,10.77
Italy,2008,:
Italy,2009,:
Italy,2010,:
Italy,2011,:
Italy,2012,:
Italy,2013,:
Italy,2014,:
Italy,2015,:
Italy,2016,2.98
Italy,2017,3.2
Italy,2018,3.24
Italy,2019,3.71
Italy,2020,3.52
Italy,2021,2.85
Italy,2022,2.64
Kosovo*,2008,:
Kosovo*,2009,:
Kosovo*,2010,:
Kosovo*,2011,:
Kosovo*,2012,:
Kosovo*,2013,:
Kosovo*,2014,:
Kosovo*,2015,:
Kosovo*,2016,0.23
Kosovo*,2017,0.28
Kosovo*,2018,0.17
Kosovo*,2019,0.33
Kosovo*,2020,0.22
Kosovo*,2021,:
Kosovo*,2022,:
Latvia,2008,:
Latvia,2009,:
Latvia,2010,:
Latvia,2011,:
Latvia,2012,:
Latvia,2013,:
Latvia,2014,:
Latvia,2015,:
Latvia,2016,6.09
Latvia,2017,6.31
Latvia,2018,10.13
Latvia,2019,17.45
Latvia,2020,21.75
Latvia,2021,22.29
Latvia,2022,24.68
Liechtenstein,2008,:
Liechtenstein,2009,:
Liechtenstein,2010,:
Liechtenstein,2011,:
Liechtenstein,2012,:
Liechtenstein,2013,:
Liechtenstein,2014,:
Liechtenstein,2015,:
Liechtenstein,2016,180.75
Liechtenstein,2017,129.6
Liechtenstein,2018,128.56
Liechtenstein,2019,182.4
Liechtenstein,2020,149.69
Liechtenstein,2021,161.31
Liechtenstein,2022,178.08
Lithuania,2008,:
Lithuania,2009,:
Lithuania,2010,:
Lithuania,2011,:
Lithuania,2012,:
Lithuania,2013,:
Lithuania,2014,:
Lithuania,2015,:
Lithuania,2016,1.11
Lithuania,2017,0.74
Lithuania,2018,1.96
Lithuania,2019,1.86
Lithuania,2020,2.97
Lithuania,2021,1.5
Lithuania,2022,1.35
Luxembourg,2008,:
Luxembourg,2009,:
Luxembourg,2010,:
Luxembourg,2011,:
Luxembourg,2012,:
Luxembourg,2013,:
Luxembourg,2014,:
Luxembourg,2015,:
Luxembourg,2016,:
Luxembourg,2017,:
Luxembourg,2018,:
Luxembourg,2019,:
Luxembourg,2020,:
Luxembourg,2021,:
Luxembourg,2022,:
Malta,2008,:
Malta,2009,:
Malta,2010,:
Malta,2011,:
Malta,2012,:
Malta,2013,:
Malta,2014,:
Malta,2015,:
Malta,2016,17.1
Malta,2017,12.6
Malta,2018,6.94
Malta,2019,7.29
Malta,2020,20.79
Malta,2021,34.88
Malta,2022,24.95
Montenegro,2008,:
Montenegro,2009,:
Montenegro,2010,:
Montenegro,2011,:
Montenegro,2012,:
Montenegro,2013,:
Montenegro,2014,:
Montenegro,2015,:
Montenegro,2016,:
Montenegro,2017,:
Montenegro,2018,29.56
Montenegro,2019,5.79
Montenegro,2020,6.43
Montenegro,2021,1.61
Montenegro,2022,0.32
Netherlands,2008,:
Netherlands,2009,:
Netherlands,2010,:
Netherlands,2011,:
Netherlands,2012,:
Netherlands,2013,:
Netherlands,2014,:
Netherlands,2015,:
Netherlands,2016,3.59
Netherlands,2017,4.1
Netherlands,2018,5.24
Netherlands,2019,7.99
Netherlands,2020,11.17
Netherlands,2021,14.19
Netherlands,2022,8.73
North Macedonia,2008,:
North Macedonia,2009,:
North Macedonia,2010,:
North Macedonia,2011,:
North Macedonia,2012,:
North Macedonia,2013,:
North Macedonia,2014,:
North Macedonia,2015,:
North Macedonia,2016,:
North Macedonia,2017,:
North Macedonia,2018,:
North Macedonia,2019,:
North Macedonia,2020,:
North Macedonia,2021,:
North Macedonia,2022,:
Northern Ireland (UK) (NUTS 2021),2008,:
Northern Ireland (UK) (NUTS 2021),2009,:
Northern Ireland (UK) (NUTS 2021),2010,:
Northern Ireland (UK) (NUTS 2021),2011,:
Northern Ireland (UK) (NUTS 2021),2012,:
Northern Ireland (UK) (NUTS 2021),2013,:
Northern Ireland (UK) (NUTS 2021),2014,:
Northern Ireland (UK) (NUTS 2021),2015,:
Northern Ireland (UK) (NUTS 2021),2016,:
Northern Ireland (UK) (NUTS 2021),2017,:
Northern Ireland (UK) (NUTS 2021),2018,:
Northern Ireland (UK) (NUTS 2021),2019,:
Northern Ireland (UK) (NUTS 2021),2020,:
Northern Ireland (UK) (NUTS 2021),2021,:
Northern Ireland (UK) (NUTS 2021),2022,:
Norway,2008,:
Norway,2009,:
Norway,2010,:
Norway,2011,:
Norway,2012,:
Norway,2013,:
Norway,2014,:
Norway,2015,:
Norway,2016,2.19
Norway,2017,2.21
Norway,2018,1.78
Norway,2019,2.63
Norway,2020,2.92
Norway,2021,3.41
Norway,2022,3.47
Poland,2008,:
Poland,2009,:
Poland,2010,:
Poland,2011,:
Poland,2012,:
Poland,2013,:
Poland,2014,:
Poland,2015,:
Poland,2016,0.89
Poland,2017,0.98
Poland,2018,1.26
Poland,2019,3.4
Poland,2020,1.71
Poland,2021,2.24
Poland,2022,2.8
Portugal,2008,:
Portugal,2009,:
Portugal,2010,:
Portugal,2011,:
Portugal,2012,:
Portugal,2013,:
Portugal,2014,:
Portugal,2015,:
Portugal,2016,0.17
Portugal,2017,0.24
Portugal,2018,0.3
Portugal,2019,0.35
Portugal,2020,0.46
Portugal,2021,0.5
Portugal,2022,0.47
Romania,2008,:
Romania,2009,:
Romania,2010,:
Romania,2011,:
Romania,2012,:
Romania,2013,:
Romania,2014,:
Romania,2015,:
Romania,2016,4.83
Romania,2017,3.24
Romania,2018,2.24
Romania,2019,3.31
Romania,2020,1.24
Romania,2021,1.35
Romania,2022,1.7
Scotland (NUTS 2021),2008,:
Scotland (NUTS 2021),2009,:
Scotland (NUTS 2021),2010,:
Scotland (NUTS 2021),2011,:
Scotland (NUTS 2021),2012,:
Scotland (NUTS 2021),2013,:
Scotland (NUTS 2021),2014,:
Scotland (NUTS 2021),2015,:
Scotland (NUTS 2021),2016,:
Scotland (NUTS 2021),2017,:
Scotland (NUTS 2021),2018,:
Scotland (NUTS 2021),2019,:
Scotland (NUTS 2021),2020,:
Scotland (NUTS 2021),2021,:
Scotland (NUTS 2021),2022,:
Serbia,2008,:
Serbia,2009,:
Serbia,2010,:
Serbia,2011,:
Serbia,2012,:
Serbia,2013,:
Serbia,2014,:
Serbia,2015,:
Serbia,2016,0.17
Serbia,2017,0.53
Serbia,2018,1.96
Serbia,2019,2.51
Serbia,2020,1.65
Serbia,2021,3.29
Serbia,2022,2.68
Slovakia,2008,:
Slovakia,2009,:
Slovakia,2010,:
Slovakia,2011,:
Slovakia,2012,:
Slovakia,2013,:
Slovakia,2014,:
Slovakia,2015,:
Slovakia,2016,2.14
Slovakia,2017,2.15
Slovakia,2018,2.04
Slovakia,2019,1.14
Slovakia,2020,1.41
Slovakia,2021,1.52
Slovakia,2022,2.32
Slovenia,2008,:
Slovenia,2009,:
Slovenia,2010,:
Slovenia,2011,:
Slovenia,2012,:
Slovenia,2013,:
Slovenia,2014,:
Slovenia,2015,:
Slovenia,2016,2.47
Slovenia,2017,:
Slovenia,2018,:
Slovenia,2019,2.84
Slovenia,2020,3.29
Slovenia,2021,2.8
Slovenia,2022,4.41
Spain,2008,:
Spain,2009,:
Spain,2010,:
Spain,2011,:
Spain,2012,:
Spain,2013,:
Spain,2014,:
Spain,2015,:
Spain,2016,0.56
Spain,2017,0.56
Spain,2018,0.58
Spain,2019,0.63
Spain,2020,0.65
Spain,2021,0.72
Spain,2022,0.87
Sweden,2008,:
Sweden,2009,:
Sweden,2010,:
Sweden,2011,:
Sweden,2012,:
Sweden,2013,:
Sweden,2014,:
Sweden,2015,:
Sweden,2016,20.01
Sweden,2017,31.39
Sweden,2018,67.06
Sweden,2019,66.21
Sweden,2020,90.08
Sweden,2021,101.49
Sweden,2022,143.11
Switzerland,2008,:
Switzerland,2009,:
Switzerland,2010,:
Switzerland,2011,:
Switzerland,2012,:
Switzerland,2013,:
Switzerland,2014,:
Switzerland,2015,:
Switzerland,2016,7.96
Switzerland,2017,9.58
Switzerland,2018,14.44
Switzerland,2019,20.74
Switzerland,2020,35.67
Switzerland,2021,41.52
Switzerland,2022,42.92
Türkiye,2008,:
Türkiye,2009,:
Türkiye,2010,:
Türkiye,2011,:
Türkiye,2012,:
Türkiye,2013,:
Türkiye,2014,:
Türkiye,2015,:
Türkiye,2016,1.26
Türkiye,2017,:
Türkiye,2018,:
Türkiye,2019,:
Türkiye,2020,:
Türkiye,2021,:
Türkiye,2022,:
