Country,Year,Value
Italy,2010,81.09
Italy,2011,98.05
Italy,2012,105.47
Italy,2013,106.84
Italy,2014,64.55
Italy,2015,57.71
Italy,2016,55.09
Italy,2017,51.44
Italy,2018,47.92
Italy,2019,41.5
Italy,2020,34.34
Italy,2021,38.05
Italy,2022,44.35
Kosovo*,2008,19.55
Kosovo*,2009,26.87
Kosovo*,2010,25.63
Kosovo*,2011,35.06
Kosovo*,2012,:
Kosovo*,2013,:
Kosovo*,2014,:
Kosovo*,2015,:
Kosovo*,2016,16.26
Kosovo*,2017,17.16
Kosovo*,2018,17.9
Kosovo*,2019,11.42
Kosovo*,2020,9.37
Kosovo*,2021,:
Kosovo*,2022,:
Latvia,2008,65.74
Latvia,2009,70.09
Latvia,2010,50.55
Latvia,2011,50.47
Latvia,2012,46.12
Latvia,2013,45.31
Latvia,2014,40.42
Latvia,2015,39.22
Latvia,2016,33.06
Latvia,2017,30.97
Latvia,2018,27.61
Latvia,2019,25.68
Latvia,2020,22.8
Latvia,2021,13.89
Latvia,2022,14.93
Liechtenstein,2008,2.83
Liechtenstein,2009,5.62
Liechtenstein,2010,5.57
Liechtenstein,2011,2.77
Liechtenstein,2012,13.71
Liechtenstein,2013,2.71
Liechtenstein,2014,2.69
Liechtenstein,2015,8.03
Liechtenstein,2016,10.63
Liechtenstein,2017,5.29
Liechtenstein,2018,5.25
Liechtenstein,2019,5.21
Liechtenstein,2020,10.32
Liechtenstein,2021,5.12
Liechtenstein,2022,5.09
Lithuania,2008,107.45
Lithuania,2009,105.63
Lithuania,2010,86.79
Lithuania,2011,81.96
Lithuania,2012,64.02
Lithuania,2013,62.79
Lithuania,2014,57.35
Lithuania,2015,54.43
Lithuania,2016,46.46
Lithuania,2017,38.2
Lithuania,2018,29.26
Lithuania,2019,23.8
Lithuania,2020,17.14
Lithuania,2021,11.09
Lithuania,2022,12.19
Luxembourg,2008,67.38
Luxembourg,2009,84.7
Luxembourg,2010,75.09
Luxembourg,2011,77.76
Luxembourg,2012,100.41
Luxembourg,2013,108.37
Luxembourg,2014,111.88
Luxembourg,2015,98.41
Luxembourg,2016,79.65
Luxembourg,2017,76.86
Luxembourg,2018,74.58
Luxembourg,2019,74.44
Luxembourg,2020,75.39
Luxembourg,2021,93.74
Luxembourg,2022,101.02
Malta,2008,36.04
Malta,2009,49.16
Malta,2010,47.34
Malta,2011,52.77
Malta,2012,61.55
Malta,2013,49.13
Malta,2014,44.67
Malta,2015,55.04
Malta,2016,57.5
Malta,2017,43.88
Malta,2018,43.72
Malta,2019,35.25
Malta,2020,24.88
Malta,2021,19.57
Malta,2022,25.34
Montenegro,2008,0.97
Montenegro,2009,1.13
Montenegro,2010,0.48
Montenegro,2011,23.23
Montenegro,2012,18.86
Montenegro,2013,25.93
Montenegro,2014,30.25
Montenegro,2015,25.08
Montenegro,2016,20.57
Montenegro,2017,18.96
Montenegro,2018,19.76
Montenegro,2019,15.27
Montenegro,2020,7.72
Montenegro,2021,9.34
Montenegro,2022,7.61
Netherlands,2008,80.31
Netherlands,2009,98.66
Netherlands,2010,98.28
Netherlands,2011,93.57
Netherlands,2012,89.3
Netherlands,2013,79.53
Netherlands,2014,62.09
Netherlands,2015,57.57
Netherlands,2016,52.89
Netherlands,2017,46.69
Netherlands,2018,45.31
Netherlands,2019,49.7
Netherlands,2020,41.96
Netherlands,2021,31.73
Netherlands,2022,33.85
North Macedonia,2008,22.39
North Macedonia,2009,29.14
North Macedonia,2010,29.42
North Macedonia,2011,24.94
North Macedonia,2012,22.77
North Macedonia,2013,22.69
North Macedonia,2014,14.76
North Macedonia,2015,13.44
North Macedonia,2016,11.97
North Macedonia,2017,20.11
North Macedonia,2018,:
North Macedonia,2019,18.44
North Macedonia,2020,12.72
North Macedonia,2021,13.29
North Macedonia,2022,17.53
Northern Ireland (UK) (NUTS 2021),2008,64.9
Northern Ireland (UK) (NUTS 2021),2009,73.62
Northern Ireland (UK) (NUTS 2021),2010,74.99
Northern Ireland (UK) (NUTS 2021),2011,70.13
Northern Ireland (UK) (NUTS 2021),2012,57.18
Northern Ireland (UK) (NUTS 2021),2013,53.05
Northern Ireland (UK) (NUTS 2021),2014,49.31
Northern Ireland (UK) (NUTS 2021),2015,43.87
Northern Ireland (UK) (NUTS 2021),2016,36.24
Northern Ireland (UK) (NUTS 2021),2017,30.38
Northern Ireland (UK) (NUTS 2021),2018,33.1
Northern Ireland (UK) (NUTS 2021),2019,:
Northern Ireland (UK) (NUTS 2021),2020,:
Northern Ireland (UK) (NUTS 2021),2021,:
Northern Ireland (UK) (NUTS 2021),2022,:
Norway,2008,33.73
Norway,2009,37.01
Norway,2010,34.72
Norway,2011,32.99
Norway,2012,29.76
Norway,2013,33
Norway,2014,20.81
Norway,2015,18
Norway,2016,15.54
Norway,2017,14.85
Norway,2018,14.88
Norway,2019,16.53
Norway,2020,17.85
Norway,2021,14.21
Norway,2022,16.66
Poland,2008,55.32
Poland,2009,50.52
Poland,2010,50.91
Poland,2011,46.58
Poland,2012,43.83
Poland,2013,51.32
Poland,2014,36.48
Poland,2015,26.86
Poland,2016,25.37
Poland,2017,21.37
Poland,2018,17.91
Poland,2019,17.05
Poland,2020,13.93
Poland,2021,12.88
Poland,2022,12.83
Portugal,2008,197.61
Portugal,2009,193.81
Portugal,2010,193.33
Portugal,2011,192.68
Portugal,2012,175.61
Portugal,2013,158.19
Portugal,2014,149.55
Portugal,2015,149.13
Portugal,2016,128.74
Portugal,2017,115.28
Portugal,2018,102.47
Portugal,2019,106.32
Portugal,2020,87.18
Portugal,2021,76.65
Portugal,2022,85.08
Romania,2008,11.94
Romania,2009,12.43
Romania,2010,11.57
Romania,2011,10.51
Romania,2012,15.89
Romania,2013,14.65
Romania,2014,32.17
Romania,2015,16.9
Romania,2016,15.67
Romania,2017,16.1
Romania,2018,16.77
Romania,2019,17.85
Romania,2020,19.91
Romania,2021,17.77
Romania,2022,16.12
Scotland (NUTS 2021),2008,57.13
Scotland (NUTS 2021),2009,47.84
Scotland (NUTS 2021),2010,48.74
Scotland (NUTS 2021),2011,42.5
Scotland (NUTS 2021),2012,34.53
Scotland (NUTS 2021),2013,28.18
Scotland (NUTS 2021),2014,28.05
Scotland (NUTS 2021),2015,24.76
Scotland (NUTS 2021),2016,26.63
Scotland (NUTS 2021),2017,28.74
Scotland (NUTS 2021),2018,33.24
Scotland (NUTS 2021),2019,:
Scotland (NUTS 2021),2020,:
Scotland (NUTS 2021),2021,:
Scotland (NUTS 2021),2022,:
Serbia,2008,55.42
Serbia,2009,62.62
Serbia,2010,49.54
Serbia,2011,48.93
Serbia,2012,52.53
Serbia,2013,53.64
Serbia,2014,45.22
Serbia,2015,42.65
Serbia,2016,34.23
Serbia,2017,25.98
Serbia,2018,22.81
Serbia,2019,17.91
Serbia,2020,12.21
Serbia,2021,11.74
Serbia,2022,10.55
Slovakia,2008,25.5
Slovakia,2009,25.23
Slovakia,2010,22.04
Slovakia,2011,15.78
Slovakia,2012,18.02
Slovakia,2013,15.43
Slovakia,2014,12.56
Slovakia,2015,9.94
Slovakia,2016,9.69
Slovakia,2017,8.61
Slovakia,2018,8.73
Slovakia,2019,7.52
Slovakia,2020,5.95
Slovakia,2021,5.29
Slovakia,2022,5.76
Slovenia,2008,19.2
Slovenia,2009,23.67
Slovenia,2010,22.62
Slovenia,2011,19.66
Slovenia,2012,19.02
Slovenia,2013,18.31
Slovenia,2014,14.41
Slovenia,2015,11.25
Slovenia,2016,10.95
Slovenia,2017,11.52
Slovenia,2018,15.58
Slovenia,2019,15.09
Slovenia,2020,12.17
Slovenia,2021,10.53
Slovenia,2022,10.2
Spain,2008,156.39
Spain,2009,140.92
Spain,2010,181.58
Spain,2011,187.97
Spain,2012,206.34
Spain,2013,184.12
Spain,2014,152.34
Spain,2015,139.03
Spain,2016,135.56
Spain,2017,132.74
Spain,2018,129.23
Spain,2019,140.35
Spain,2020,95.63
Spain,2021,111.97
Spain,2022,133.65
Sweden,2008,97.02
Sweden,2009,103.39
Sweden,2010,98.7
Sweden,2011,103.22
Sweden,2012,97.15
Sweden,2013,87.5
Sweden,2014,86.72
Sweden,2015,86.8
Sweden,2016,86.91
Sweden,2017,86.53
Sweden,2018,85.43
Sweden,2019,88.32
Sweden,2020,85.32
Sweden,2021,70.34
Sweden,2022,62.02
Switzerland,2008,38.05
Switzerland,2009,45.83
Switzerland,2010,36.64
Switzerland,2011,39.55
Switzerland,2012,45.29
Switzerland,2013,39.76
Switzerland,2014,29.08
Switzerland,2015,22.57
Switzerland,2016,22.53
Switzerland,2017,20.74
Switzerland,2018,19.38
Switzerland,2019,21.91
Switzerland,2020,22.65
Switzerland,2021,20.02
Switzerland,2022,22.21
Türkiye,2008,:
Türkiye,2009,12.16
Türkiye,2010,11.83
Türkiye,2011,13.11
Türkiye,2012,13.79
Türkiye,2013,:
Türkiye,2014,:
Türkiye,2015,:
Türkiye,2016,13.83
Türkiye,2017,15.25
Türkiye,2018,13.6
Türkiye,2019,13.29
Türkiye,2020,13.52
Türkiye,2021,15.82
Türkiye,2022,18.51
