Country,Year,Value
Greece,2013,1.61
Greece,2014,1.42
Greece,2015,1.56
Greece,2016,1.22
Greece,2017,1.39
Greece,2018,1.15
Greece,2019,1.09
Greece,2020,1.2
Greece,2021,1.42
Greece,2022,1.6
Hungary,2008,1.44
Hungary,2009,1.36
Hungary,2010,1.43
Hungary,2011,1.33
Hungary,2012,1.09
Hungary,2013,1.06
Hungary,2014,1.07
Hungary,2015,0.87
Hungary,2016,0.99
Hungary,2017,0.73
Hungary,2018,0.6
Hungary,2019,0.56
Hungary,2020,0.94
Hungary,2021,0.65
Hungary,2022,1.02
Iceland,2008,:
Iceland,2009,1.25
Iceland,2010,1.26
Iceland,2011,0.94
Iceland,2012,1.88
Iceland,2013,1.55
Iceland,2014,1.54
Iceland,2015,0.3
Iceland,2016,1.8
Iceland,2017,2.36
Iceland,2018,1.43
Iceland,2019,0.56
Iceland,2020,1.37
Iceland,2021,2.17
Iceland,2022,3.19
Ireland,2008,0.24
Ireland,2009,0.15
Ireland,2010,0.15
Ireland,2011,0.17
Ireland,2012,0.19
Ireland,2013,0.28
Ireland,2014,0.33
Ireland,2015,0.28
Ireland,2016,0.51
Ireland,2017,0.27
Ireland,2018,0.29
Ireland,2019,0.55
Ireland,2020,0.38
Ireland,2021,0.32
Ireland,2022,0.24
Italy,2008,2.76
Italy,2009,2.28
Italy,2010,2.21
Italy,2011,2.36
Italy,2012,2.23
Italy,2013,2.05
Italy,2014,2.06
Italy,2015,1.98
Italy,2016,1.78
Italy,2017,1.81
Italy,2018,1.74
Italy,2019,1.7
Italy,2020,1.47
Italy,2021,1.57
Italy,2022,1.72
Kosovo*,2008,7.29
Kosovo*,2009,8.39
Kosovo*,2010,6.84
Kosovo*,2011,10.98
Kosovo*,2012,:
Kosovo*,2013,:
Kosovo*,2014,:
Kosovo*,2015,:
Kosovo*,2016,8.3
Kosovo*,2017,7.51
Kosovo*,2018,7.73
Kosovo*,2019,6.46
Kosovo*,2020,6.45
Kosovo*,2021,:
Kosovo*,2022,:
Latvia,2008,0.91
Latvia,2009,0
Latvia,2010,0.61
Latvia,2011,1.06
Latvia,2012,0.64
Latvia,2013,0.25
Latvia,2014,0.2
Latvia,2015,0.1
Latvia,2016,0.71
Latvia,2017,0.92
Latvia,2018,1.19
Latvia,2019,1.56
Latvia,2020,1.05
Latvia,2021,1
Latvia,2022,1.28
Liechtenstein,2008,2.83
Liechtenstein,2009,0
Liechtenstein,2010,0
Liechtenstein,2011,8.3
Liechtenstein,2012,0
Liechtenstein,2013,0
Liechtenstein,2014,2.69
Liechtenstein,2015,0
Liechtenstein,2016,0
Liechtenstein,2017,:
Liechtenstein,2018,:
Liechtenstein,2019,2.61
Liechtenstein,2020,:
Liechtenstein,2021,10.24
Liechtenstein,2022,0
Lithuania,2008,0.47
Lithuania,2009,0.6
Lithuania,2010,0.57
Lithuania,2011,0.75
Lithuania,2012,0.6
Lithuania,2013,0.47
Lithuania,2014,0.65
Lithuania,2015,0.72
Lithuania,2016,0.66
Lithuania,2017,0.56
Lithuania,2018,1.1
Lithuania,2019,0.54
Lithuania,2020,0.39
Lithuania,2021,0.21
Lithuania,2022,0.46
Luxembourg,2008,17.36
Luxembourg,2009,16.01
Luxembourg,2010,15.34
Luxembourg,2011,17.39
Luxembourg,2012,20.96
Luxembourg,2013,15.46
Luxembourg,2014,15.28
Luxembourg,2015,11.55
Luxembourg,2016,12.49
Luxembourg,2017,12.53
Luxembourg,2018,11.46
Luxembourg,2019,9.61
Luxembourg,2020,15.33
Luxembourg,2021,10.87
Luxembourg,2022,13.94
Malta,2008,1.23
Malta,2009,1.46
Malta,2010,0.97
Malta,2011,1.45
Malta,2012,1.44
Malta,2013,0.71
Malta,2014,1.18
Malta,2015,0.23
Malta,2016,0.22
Malta,2017,1.3
Malta,2018,1.26
Malta,2019,1.01
Malta,2020,0.78
Malta,2021,1.55
Malta,2022,0.96
Montenegro,2008,2.92
Montenegro,2009,6.64
Montenegro,2010,6.79
Montenegro,2011,2.74
Montenegro,2012,2.58
Montenegro,2013,6.44
Montenegro,2014,8.69
Montenegro,2015,6.43
Montenegro,2016,5.63
Montenegro,2017,8.19
Montenegro,2018,5.95
Montenegro,2019,6.75
Montenegro,2020,5.95
Montenegro,2021,5.8
Montenegro,2022,4.37
Netherlands,2008,9.14
Netherlands,2009,18.45
Netherlands,2010,23.17
Netherlands,2011,23.76
Netherlands,2012,21.61
Netherlands,2013,19.43
Netherlands,2014,:
Netherlands,2015,:
Netherlands,2016,:
Netherlands,2017,:
Netherlands,2018,:
Netherlands,2019,:
Netherlands,2020,:
Netherlands,2021,:
Netherlands,2022,:
North Macedonia,2008,2
North Macedonia,2009,2.25
North Macedonia,2010,1.85
North Macedonia,2011,1.9
North Macedonia,2012,2.33
North Macedonia,2013,2.52
North Macedonia,2014,3.63
North Macedonia,2015,2.27
North Macedonia,2016,2.8
North Macedonia,2017,2.7
North Macedonia,2018,:
North Macedonia,2019,1.16
North Macedonia,2020,:
North Macedonia,2021,1.5
North Macedonia,2022,1.58
Northern Ireland (UK) (NUTS 2021),2008,6.83
Northern Ireland (UK) (NUTS 2021),2009,6.38
Northern Ireland (UK) (NUTS 2021),2010,6.56
Northern Ireland (UK) (NUTS 2021),2011,6.13
Northern Ireland (UK) (NUTS 2021),2012,6.38
Northern Ireland (UK) (NUTS 2021),2013,5.58
Northern Ireland (UK) (NUTS 2021),2014,6.04
Northern Ireland (UK) (NUTS 2021),2015,6.06
Northern Ireland (UK) (NUTS 2021),2016,4.2
Northern Ireland (UK) (NUTS 2021),2017,5.3
Northern Ireland (UK) (NUTS 2021),2018,3.94
Northern Ireland (UK) (NUTS 2021),2019,:
Northern Ireland (UK) (NUTS 2021),2020,:
Northern Ireland (UK) (NUTS 2021),2021,:
Northern Ireland (UK) (NUTS 2021),2022,:
Norway,2008,1.03
Norway,2009,0.96
Norway,2010,0.97
Norway,2011,0.79
Norway,2012,1
Norway,2013,1.13
Norway,2014,1.17
Norway,2015,1.18
Norway,2016,0.79
Norway,2017,0.93
Norway,2018,1.32
Norway,2019,1.28
Norway,2020,1.62
Norway,2021,1.54
Norway,2022,1.42
Poland,2008,0.78
Poland,2009,0.7
Poland,2010,0.63
Poland,2011,0.55
Poland,2012,0.53
Poland,2013,0.61
Poland,2014,0.55
Poland,2015,0.45
Poland,2016,0.45
Poland,2017,0.58
Poland,2018,0.61
Poland,2019,0.77
Poland,2020,0.87
Poland,2021,0.83
Poland,2022,0.63
Portugal,2008,:
Portugal,2009,:
Portugal,2010,:
Portugal,2011,:
Portugal,2012,:
Portugal,2013,:
Portugal,2014,:
Portugal,2015,:
Portugal,2016,:
Portugal,2017,:
Portugal,2018,:
Portugal,2019,:
Portugal,2020,:
Portugal,2021,:
Portugal,2022,:
Romania,2008,1.99
Romania,2009,1.89
Romania,2010,2.39
Romania,2011,2.34
Romania,2012,2.94
Romania,2013,2.97
Romania,2014,2.47
Romania,2015,2.43
Romania,2016,2.22
Romania,2017,1.95
Romania,2018,2.28
Romania,2019,1.86
Romania,2020,1.73
Romania,2021,1.56
Romania,2022,1.57
Scotland (NUTS 2021),2008,13.46
Scotland (NUTS 2021),2009,11.77
Scotland (NUTS 2021),2010,9.87
Scotland (NUTS 2021),2011,10.26
Scotland (NUTS 2021),2012,7.59
Scotland (NUTS 2021),2013,5.96
Scotland (NUTS 2021),2014,4.93
Scotland (NUTS 2021),2015,5.47
Scotland (NUTS 2021),2016,4.39
Scotland (NUTS 2021),2017,4.52
Scotland (NUTS 2021),2018,5.7
Scotland (NUTS 2021),2019,:
Scotland (NUTS 2021),2020,:
Scotland (NUTS 2021),2021,:
Scotland (NUTS 2021),2022,:
Serbia,2008,2.77
Serbia,2009,2.88
Serbia,2010,2.79
Serbia,2011,2.56
Serbia,2012,2.81
Serbia,2013,3.08
Serbia,2014,2.41
Serbia,2015,1.94
Serbia,2016,2.15
Serbia,2017,1.58
Serbia,2018,1.36
Serbia,2019,1.97
Serbia,2020,1.79
Serbia,2021,1.79
Serbia,2022,2.07
Slovakia,2008,0
Slovakia,2009,0
Slovakia,2010,0
Slovakia,2011,0
Slovakia,2012,0
Slovakia,2013,1.44
Slovakia,2014,1.33
Slovakia,2015,0.89
Slovakia,2016,:
Slovakia,2017,1.47
Slovakia,2018,:
Slovakia,2019,:
Slovakia,2020,:
Slovakia,2021,:
Slovakia,2022,:
Slovenia,2008,0.95
Slovenia,2009,1.87
Slovenia,2010,1.51
Slovenia,2011,1.66
Slovenia,2012,1.46
Slovenia,2013,1.36
Slovenia,2014,0.78
Slovenia,2015,1.26
Slovenia,2016,1.26
Slovenia,2017,1.98
Slovenia,2018,1.79
Slovenia,2019,0.82
Slovenia,2020,1.62
Slovenia,2021,1.04
Slovenia,2022,1.28
Spain,2008,1.94
Spain,2009,1.8
Spain,2010,1.65
Spain,2011,1.75
Spain,2012,1.63
Spain,2013,1.42
Spain,2014,1.56
Spain,2015,1.54
Spain,2016,1.75
Spain,2017,1.76
Spain,2018,1.78
Spain,2019,1.78
Spain,2020,2.07
Spain,2021,2.18
Spain,2022,2.56
Sweden,2008,8.17
Sweden,2009,8.54
Sweden,2010,8.47
Sweden,2011,8.94
Sweden,2012,8.41
Sweden,2013,7.62
Sweden,2014,8.21
Sweden,2015,8.6
Sweden,2016,8.92
Sweden,2017,9.09
Sweden,2018,8.58
Sweden,2019,9.61
Sweden,2020,10.51
Sweden,2021,9.57
Sweden,2022,9.72
Switzerland,2008,1.46
Switzerland,2009,2.4
Switzerland,2010,2.4
Switzerland,2011,2.34
Switzerland,2012,2.31
Switzerland,2013,1.89
Switzerland,2014,1.62
Switzerland,2015,1.71
Switzerland,2016,2.25
Switzerland,2017,2.27
Switzerland,2018,1.76
Switzerland,2019,1.88
Switzerland,2020,2.39
Switzerland,2021,2.12
Switzerland,2022,2.23
Türkiye,2008,:
Türkiye,2009,:
Türkiye,2010,:
Türkiye,2011,:
Türkiye,2012,:
Türkiye,2013,:
Türkiye,2014,:
Türkiye,2015,:
Türkiye,2016,:
Türkiye,2017,:
Türkiye,2018,:
Türkiye,2019,:
Türkiye,2020,:
Türkiye,2021,:
Türkiye,2022,:
